id,Item,EmpName,Storage & Organization
363,"Avery Flip-Chart Easel Binder, Black",Hunter Glantz,Binders and Binder Accessories
364,Howard Miller 16" Diameter Gallery Wall Clock,Julia West,Office Furnishings
365,"ACCOHIDE� 3-Ring Binder, Blue, 1""",Carlos Daly,Binders and Binder Accessories
366,"Global High-Back Leather Tilter, Burgundy",Barry French,Chairs & Chairmats
367,"Wilson Jones Hanging View Binder, White, 1""",Susan Vittorini,Binders and Binder Accessories
368,Boston 1730 StandUp Electric Pencil Sharpener,Carl Jackson,Pens & Art Supplies
369,Accessory31,Carl Jackson,Telephones and Communication
370,Accessory8,Carl Jackson,Telephones and Communication
371,Fellowes 17-key keypad for PS/2 interface,Alan Barnes,Computer Peripherals
372,Hanging Personal Folder File,Charlotte Melton,Storage & Organization
373,Ibico Covers for Plastic or Wire Binding Elements,Beth Thompson,Binders and Binder Accessories
374,Hoover Portapower� Portable Vacuum,Bryan Mills,Appliances
375,Fellowes Command Center 5-outlet power strip,Alan Barnes,Appliances
376,SAFCO Arco Folding Chair,Alan Barnes,Chairs & Chairmats
377,Accessory12,Beth Paige,Telephones and Communication
378,"Global Leather Highback Executive Chair with Pneumatic Height Adjustment, Black",Mike Pelletier,Chairs & Chairmats
379,3390,Delfina Latchford,Telephones and Communication
380,GBC DocuBind TL300 Electric Binding System,Susan Vittorini,Binders and Binder Accessories
381,"GBC Prepunched Paper, 19-Hole, for Binding Systems, 24-lb",Dorothy Wardle,Binders and Binder Accessories
382,Microsoft Internet Keyboard,Dorothy Wardle,Computer Peripherals
383,TDK 4.7GB DVD-R,Dorothy Wardle,Computer Peripherals
384,Xerox 1977,Susan Vittorini,Paper
385,DAX Solid Wood Frames,Jamie Kunitz,Office Furnishings
386,Honeywell Enviracaire� Portable Air Cleaner for up to 8 x 10 Room,Fred Wasserman,Appliances
387,Belkin 8 Outlet SurgeMaster II Gold Surge Protector,Doug Bickford,Appliances
388,8260,Fred Wasserman,Telephones and Communication
389,"Recycled Interoffice Envelopes with String and Button Closure, 10 x 13",Susan Vittorini,Envelopes
390,Multimedia Mailers,Doug Bickford,Envelopes
391,"White Business Envelopes with Contemporary Seam, Recycled White Business Envelopes",Claudia Miner,Envelopes
392,"Avery Trapezoid Ring Binder, 3"" Capacity, Black, 1040 sheets",Claudia Miner,Binders and Binder Accessories
393,"DXL� Angle-View Binders with Locking Rings, Black",Frank Price,Binders and Binder Accessories
394,8260,Frank Price,Telephones and Communication
395,Newell� 3-Hole Punched Plastic Slotted Magazine Holders for Binders,Dorothy Wardle,Binders and Binder Accessories
396,Laser & Ink Jet Business Envelopes,Dorothy Wardle,Envelopes
397,Okidata ML390 Turbo Dot Matrix Printers,Dorothy Wardle,Office Machines
398,"Eldon Regeneration Recycled Desk Accessories, Smoke",Allen Rosenblatt,Office Furnishings
399,Accessory36,Dorothy Wardle,Telephones and Communication
400,Linden� 12" Wall Clock With Oak Frame,Julia West,Office Furnishings
401,2160i,Ralph Knight,Telephones and Communication
402,Global Deluxe High-Back Office Chair in Storm,Michelle Lonsdale,Chairs & Chairmats
403,Howard Miller 16" Diameter Gallery Wall Clock,Charlotte Melton,Office Furnishings
404,Canon MP100DHII Printing Calculator,Charlotte Melton,Office Machines
405,Accessory21,Allen Rosenblatt,Telephones and Communication
406,Verbatim DVD-R 4.7GB authoring disc,Neola Schneider,Computer Peripherals
407,"Rediform Wirebound ""Phone Memo"" Message Book, 11 x 5-3/4",Neola Schneider,Paper
408,"C-Line Cubicle Keepers Polyproplyene Holder w/Velcro� Back, 8-1/2x11, 25/Bx",Joy Bell,Office Furnishings
409,Avery 51,Monica Federle,Labels
410,SANFORD Liquid Accent� Tank-Style Highlighters,Jamie Kunitz,Pens & Art Supplies
411,Avery Poly Binder Pockets,Susan Vittorini,Binders and Binder Accessories
412,"Dixon My First Ticonderoga Pencil, #2",Susan Vittorini,Pens & Art Supplies
413,Acco� Hot Clips� Clips to Go,Susan Vittorini,Rubber Bands
414,Fiskars� Softgrip Scissors,Charles McCrossin,"Scissors, Rulers and Trimmers"
415,Elite 5" Scissors,Cari Schnelling,"Scissors, Rulers and Trimmers"
416,Eldon Wave Desk Accessories,Doug Bickford,Office Furnishings
417,Avery 478,Don Miller,Labels
418,Boston 16701 Slimline Battery Pencil Sharpener,Don Miller,Pens & Art Supplies
419,Xerox 1982,Fred Wasserman,Paper
420,"Soundgear Copyboard Conference Phone, Optional Battery",Bryan Mills,Office Machines
421,"Dot Matrix Printer Tape Reel Labels, White, 5000/Box",Carlos Daly,Labels
422,Euro Pro Shark Stick Mini Vacuum,Joy Bell,Appliances
423,Panasonic KX-P1150 Dot Matrix Printer,Claudia Miner,Office Machines
424,Recycled Eldon Regeneration Jumbo File,Claudia Miner,Storage & Organization
425,"Tenex Contemporary Contur Chairmats for Low and Medium Pile Carpet, Computer, 39"" x 49""",Beth Thompson,Office Furnishings
426,Avery 498,Allen Rosenblatt,Labels
427,Premium Transparent Presentation Covers by GBC,Beth Thompson,Binders and Binder Accessories
428,Barricks 18" x 48" Non-Folding Utility Table with Bottom Storage Shelf,Beth Thompson,Tables
429,GBC VeloBinder Electric Binding Machine,Susan Vittorini,Binders and Binder Accessories
430,Brown Kraft Recycled Envelopes,Sylvia Foulston,Envelopes
431,Acme� 8" Straight Scissors,Joy Bell,"Scissors, Rulers and Trimmers"
432,Bell Sonecor JB700 Caller ID,Becky Castell,Telephones and Communication
433,A1228,Carlos Daly,Telephones and Communication
434,"3M Polarizing Task Lamp with Clamp Arm, Light Gray",Cari Schnelling,Office Furnishings
435,8290,Jim Radford,Telephones and Communication
436,Hewlett-Packard Deskjet 5550 Color Inkjet Printer,Allen Rosenblatt,Office Machines
437,Fellowes Neat Ideas� Storage Cubes,Dorothy Badders,Storage & Organization
438,"Lesro Round Back Collection Coffee Table, End Table",Dorothy Badders,Tables
439,Avery 492,Mike Pelletier,Labels
440,Newell 343,Mike Pelletier,Pens & Art Supplies
441,Recycled Eldon Regeneration Jumbo File,Doug Bickford,Storage & Organization
442,"SAFCO PlanMaster Heigh-Adjustable Drafting Table Base, 43w x 30d x 30-37h, Black",Doug Bickford,Tables
443,Canon S750 Color Inkjet Printer,Susan Vittorini,Office Machines
444,Panasonic KP-310 Heavy-Duty Electric Pencil Sharpener,Andrew Gjertsen,Pens & Art Supplies
445,"AT&T Black Trimline Phone, Model 210",Muhammed MacIntyre,Office Machines
446,Newell 318,Muhammed MacIntyre,Pens & Art Supplies
447,"Staples Pen Style Liquid Stix; Assorted (yellow, pink, green, blue, orange), 5/Pack",Muhammed MacIntyre,Pens & Art Supplies
448,Staples Vinyl Coated Paper Clips,Muhammed MacIntyre,Rubber Bands
449,"3M Polarizing Task Lamp with Clamp Arm, Light Gray",Jim Radford,Office Furnishings
450,Avery 491,Bryan Davis,Labels
451,Fellowes Black Plastic Comb Bindings,Anthony Johnson,Binders and Binder Accessories
452,"Eldon Expressions� Desk Accessory, Wood Pencil Holder, Oak",Anthony Johnson,Office Furnishings
453,O'Sullivan 3-Shelf Heavy-Duty Bookcases,Doug Bickford,Bookcases
454,T18,Carlos Daly,Telephones and Communication
455,Sanyo 2.5 Cubic Foot Mid-Size Office Refrigerators,Don Miller,Appliances
456,Honeywell Quietcare HEPA Air Cleaner,Don Jones,Appliances
457,Staples Colored Bar Computer Paper,Chad Cunningham,Paper
458,Boston 16765 Mini Stand Up Battery Pencil Sharpener,Ralph Arnett,Pens & Art Supplies
459,Staples Battery-Operated Desktop Pencil Sharpener,Ralph Arnett,Pens & Art Supplies
460,Eldon� 200 Class� Desk Accessories,Nicole Hansen,Office Furnishings
461,"Memorex 80 Minute CD-R, 30/Pack",Fred Wasserman,Computer Peripherals
462,"Global Leather and Oak Executive Chair, Black",Bryan Mills,Chairs & Chairmats
463,"Dual Level, Single-Width Filing Carts",Ralph Arnett,Storage & Organization
464,"Fellowes Smart Design 104-Key Enhanced Keyboard, PS/2 Adapter, Platinum",Doug Bickford,Computer Peripherals
465,Wilson Jones 1" Hanging DublLock� Ring Binders,Eugene Barchas,Binders and Binder Accessories
466,"Master Giant Foot� Doorstop, Safety Yellow",Brad Eason,Office Furnishings
467,"Perma STOR-ALL� Hanging File Box, 13 1/8""W x 12 1/4""D x 10 1/2""H",Brad Eason,Storage & Organization
468,Epson DFX-8500 Dot Matrix Printer,Dorothy Wardle,Office Machines
469,Xerox 194,Ralph Knight,Paper
470,SouthWestern Bell FA970 Digital Answering Machine with Time/Day Stamp,Sylvia Foulston,Telephones and Communication
471,Avery 493,Neola Schneider,Labels
472,Bevis Round Bullnose 29" High Table Top,Neola Schneider,Tables
473,GBC Recycled Regency Composition Covers,Grant Carroll,Binders and Binder Accessories
474,Avery 506,Grant Carroll,Labels
475,Xerox 197,Grant Carroll,Paper
476,"Eldon� Expressions� Wood Desk Accessories, Oak",Julia West,Office Furnishings
477,Xerox 1935,Muhammed MacIntyre,Paper
478,Peel & Stick Add-On Corner Pockets,Susan Vittorini,Binders and Binder Accessories
479,Eureka The Boss� Cordless Rechargeable Stick Vac,Sylvia Foulston,Appliances
480,Eldon� Wave Desk Accessories,Doug Bickford,Office Furnishings
481,Xerox 1905,Doug Bickford,Paper
482,Fellowes Bankers Box� Staxonsteel� Drawer File/Stacking System,Doug Bickford,Storage & Organization
483,Executive Impressions 13" Clairmont Wall Clock,Dorothy Badders,Office Furnishings
484,"Global Leather and Oak Executive Chair, Black",Henry Goldwyn,Chairs & Chairmats
485,Global Troy� Executive Leather Low-Back Tilter,Henry Goldwyn,Chairs & Chairmats
486,"Verbatim DVD-RAM, 9.4GB, Rewritable, Type 1, DS, DataLife Plus",Henry Goldwyn,Computer Peripherals
487,Staples SlimLine Pencil Sharpener,Grant Carroll,Pens & Art Supplies
488,Presstex Flexible Ring Binders,Chad Cunningham,Binders and Binder Accessories
489,"Memorex 4.7GB DVD+RW, 3/Pack",Beth Thompson,Computer Peripherals
490,Eldon Image Series Black Desk Accessories,Beth Thompson,Office Furnishings
491,Avery 485,Andrew Gjertsen,Labels
492,"Dixon My First Ticonderoga Pencil, #2",Andrew Gjertsen,Pens & Art Supplies
493,Global Adaptabilities� Conference Tables,Sylvia Foulston,Tables
494,Kensington 7 Outlet MasterPiece Power Center,Michelle Lonsdale,Appliances
495,"Global Deluxe Stacking Chair, Gray",Michelle Lonsdale,Chairs & Chairmats
496,Xerox 1885,Cari Schnelling,Paper
497,Avery 479,Henry Goldwyn,Labels
498,"AT&T Black Trimline Phone, Model 210",Edward Hooks,Office Machines
499,"Fellowes Twister Kit, Gray/Clear, 3/pkg",Brendan Dodson,Binders and Binder Accessories
500,Eldon Pizzaz� Desk Accessories,Brendan Dodson,Office Furnishings
501,GBC Binding covers,Harold Engle,Binders and Binder Accessories
502,Hewlett-Packard Deskjet 5550 Color Inkjet Printer,Roy French,Office Machines
503,Talkabout T8367,Helen Abelman,Telephones and Communication
504,Logitech Access Keyboard,Guy Armstrong,Computer Peripherals
505,"Fellowes Strictly Business� Drawer File, Letter/Legal Size",Jennifer Braxton,Storage & Organization
506,Newell 336,Giulietta Baptist,Pens & Art Supplies
507,"Conquest� 14 Commercial Heavy-Duty Upright Vacuum, Collection System, Accessory Kit",Jack Lebron,Appliances
508,"Tennsco Snap-Together Open Shelving Units, Starter Sets and Add-On Units",Jack Lebron,Storage & Organization
509,GBC DocuBind P100 Manual Binding Machine,Erica Bern,Binders and Binder Accessories
510,Avery 497,Erica Bern,Labels
511,SAFCO Folding Chair Trolley,Helen Abelman,Chairs & Chairmats
512,"Manila Recycled Extra-Heavyweight Clasp Envelopes, 6"" x 9""",Guy Armstrong,Envelopes
513,"Verbatim DVD-RAM, 5.2GB, Rewritable, Type 1, DS",Helen Abelman,Computer Peripherals
514,Keytronic Designer 104- Key Black Keyboard,Christopher Schild,Computer Peripherals
515,Accessory31,Roy French,Telephones and Communication
516,Avanti 4.4 Cu. Ft. Refrigerator,Roy French,Appliances
517,Bush Mission Pointe Library,Jennifer Braxton,Bookcases
518,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Dark Blue",Jennifer Braxton,Binders and Binder Accessories
519,Ibico Covers for Plastic or Wire Binding Elements,Joy Smith,Binders and Binder Accessories
520,Boston KS Multi-Size Manual Pencil Sharpener,Evan Minnotte,Pens & Art Supplies
521,"Hunt BOSTON� Vista� Battery-Operated Pencil Sharpener, Black",Evan Minnotte,Pens & Art Supplies
522,Martin-Yale Premier Letter Opener,Jenna Caffey,"Scissors, Rulers and Trimmers"
523,Recycled Premium Regency Composition Covers,Harold Engle,Binders and Binder Accessories
524,"Atlantic Metals Mobile 5-Shelf Bookcases, Custom Colors",Harold Engle,Bookcases
525,i1000,Harold Engle,Telephones and Communication
526,Avery 493,Harold Engle,Labels
527,Fellowes Super Stor/Drawer�,Harold Engle,Storage & Organization
528,"Rubbermaid ClusterMat Chairmats, Mat Size- 66"" x 60"", Lip 20"" x 11"" -90 Degree Angle",Hilary Holden,Office Furnishings
529,*Staples* Letter Opener,Hilary Holden,"Scissors, Rulers and Trimmers"
530,Canon PC1060 Personal Laser Copier,Hilary Holden,Copiers and Fax
531,LX 677,Hilary Holden,Telephones and Communication
532,Avery Hi-Liter� Fluorescent Desk Style Markers,Christopher Schild,Pens & Art Supplies
533,#10- 4 1/8" x 9 1/2" Recycled Envelopes,Harold Engle,Envelopes
534,Acco Suede Grain Vinyl Round Ring Binder,Greg Guthrie,Binders and Binder Accessories
535,Eldon Image Series Black Desk Accessories,Greg Guthrie,Office Furnishings
536,Xerox 213,Greg Guthrie,Paper
537,Newell 342,Greg Guthrie,Pens & Art Supplies
538,"Staples #10 Laser & Inkjet Envelopes, 4 1/8"" x 9 1/2"", 100/Box",Guy Armstrong,Envelopes
539,Newell 337,Guy Armstrong,Pens & Art Supplies
540,GBC Binding covers,Joy Smith,Binders and Binder Accessories
541,GBC Standard Therm-A-Bind Covers,Joy Smith,Binders and Binder Accessories
542,"Micro Innovations Micro Digital Wireless Keyboard and Mouse, Gray",Erica Bern,Computer Peripherals
543,Eldon ClusterMat Chair Mat with Cordless Antistatic Protection,Erica Bern,Office Furnishings
544,Xerox 1985,Dan Reichenbach,Paper
545,Zoom V.92 V.44 PCI Internal Controllerless FaxModem,Erica Bern,Computer Peripherals
546,"Global Leather and Oak Executive Chair, Black",Guy Armstrong,Chairs & Chairmats
547,"Tennsco Lockers, Sand",Guy Armstrong,Storage & Organization
548,Xerox 1920,Evan Minnotte,Paper
549,Xerox 1928,Joy Smith,Paper
550,Xerox 1939,Joy Smith,Paper
551,StarTAC 7760,Joy Smith,Telephones and Communication
552,Magna Visual Magnetic Picture Hangers,Paul Gonzalez,Office Furnishings
553,M3682,Filia McAdams,Telephones and Communication
554,Xerox 1978,Joy Smith,Paper
555,"Sauder Forest Hills Library, Woodland Oak Finish",Greg Guthrie,Bookcases
556,"Global High-Back Leather Tilter, Burgundy",Greg Guthrie,Chairs & Chairmats
557,"Wirebound Message Book, 4 per Page",Joy Smith,Paper
558,"Memorex 4.7GB DVD+RW, 3/Pack",Joy Smith,Computer Peripherals
559,Hoover WindTunnel� Plus Canister Vacuum,Greg Guthrie,Appliances
560,Newell 335,Greg Guthrie,Pens & Art Supplies
561,Zoom V.92 USB External Faxmodem,Jack Lebron,Computer Peripherals
562,Telescoping Adjustable Floor Lamp,Joy Smith,Office Furnishings
563,"Wilson Jones Ledger-Size, Piano-Hinge Binder, 2"", Blue",Evan Minnotte,Binders and Binder Accessories
564,"Eldon Expressions Punched Metal & Wood Desk Accessories, Pewter & Cherry",Chuck Magee,Office Furnishings
565,Prang Drawing Pencil Set,Chuck Magee,Pens & Art Supplies
566,Xerox 1992,Filia McAdams,Paper
567,TI 36X Solar Scientific Calculator,Jack Lebron,Office Machines
568,V 3600 Series,Jack Lebron,Telephones and Communication
569,Sharp AL-1530CS Digital Copier,Jack Lebron,Copiers and Fax
570,Hon 4-Shelf Metal Bookcases,Harold Engle,Bookcases
571,"Deflect-o EconoMat Nonstudded, No Bevel Mat",Harold Engle,Office Furnishings
572,Lock-Up Easel 'Spel-Binder',Jack Lebron,Binders and Binder Accessories
573,U.S. Robotics 56K Internet Call Modem,Jack Lebron,Computer Peripherals
574,Boston 1730 StandUp Electric Pencil Sharpener,Frank Atkinson,Pens & Art Supplies
575,Bretford CR4500 Series Slim Rectangular Table,Frank Atkinson,Tables
576,Euro Pro Shark Stick Mini Vacuum,Jack Lebron,Appliances
577,Hon 5100 Series Wood Tables,Jack Lebron,Tables
578,Belkin ErgoBoard� Keyboard,Evan Minnotte,Computer Peripherals
579,Riverleaf Stik-Withit� Designer Note Cubes�,Joy Smith,Paper
580,Coloredge Poster Frame,Dan Reichenbach,Office Furnishings
581,8860,Jack Lebron,Telephones and Communication
582,Xerox 1920,Frank Atkinson,Paper
583,252,Frank Atkinson,Telephones and Communication
584,Sharp 1540cs Digital Laser Copier,Erica Bern,Copiers and Fax
585,"Holmes Replacement Filter for HEPA Air Cleaner, Very Large Room, HEPA Filter",Jack Lebron,Appliances
586,Wilson Jones Impact Binders,Filia McAdams,Binders and Binder Accessories
587,GBC DocuBind 200 Manual Binding Machine,Jack Lebron,Binders and Binder Accessories
588,"Deflect-o SuperTray� Unbreakable Stackable Tray, Letter, Black",Jack Lebron,Office Furnishings
589,Sanford Liquid Accent Highlighters,Giulietta Baptist,Pens & Art Supplies
590,Holmes Harmony HEPA Air Purifier for 17 x 20 Room,Joy Smith,Appliances
591,SANFORD Liquid Accent� Tank-Style Highlighters,Joy Smith,Pens & Art Supplies
592,Hon iLevel� Computer Training Table,Joy Smith,Tables
593,"Eldon� 200 Class� Desk Accessories, Burgundy",Greg Guthrie,Office Furnishings
594,"80 Minute CD-R Spindle, 100/Pack - Staples",Carlos Soltero,Computer Peripherals
595,3M Hangers With Command Adhesive,Carlos Soltero,Office Furnishings
596,X-Rack� File for Hanging Folders,Harold Engle,Storage & Organization
597,688,Erica Bern,Telephones and Communication
598,Ibico EB-19 Dual Function Manual Binding System,Erica Bern,Binders and Binder Accessories
599,"IBM Multi-Purpose Copy Paper, 8 1/2 x 11"", Case",Hilary Holden,Paper
600,Southworth 25% Cotton Premium Laser Paper and Envelopes,Hilary Holden,Paper
601,Timeport L7089,Jack Lebron,Telephones and Communication
602,Safco Contoured Stacking Chairs,Filia McAdams,Chairs & Chairmats
603,Canon PC-428 Personal Copier,Filia McAdams,Copiers and Fax
604,Staples Standard Envelopes,Greg Guthrie,Envelopes
